,index,pgid,year,quarter,lat,lon,iso3,wp_land_area,wp_pop_count,wp_pop_density,latbin,lonbin,ID,Severity,num_days,YEAR,num_days_multiply_pop_density,num_days_multiply_pop_density_log,boxcoxb,boxcoxb_log,num_days_multiply_pop_density_log_minmax,boxcoxb_log_minmax
19899,19899,131601,2023,4,1.25,100.25,IDN,3090.131968,239513.19181022127,77.50904954562162,1.5,100.5,4860.0,1.5,2.0,2019.0,155.01809909124324,5.049972020335421,4.238266043826764,0.40461138007374803,0.4174536249929218,0.40461138007374803
19902,19902,132320,2023,4,1.75,99.75,IDN,3089.459968,257882.91724008237,83.4718429470462,1.5,99.5,4972.0,1.0,5.0,2020.0,417.359214735231,6.0363404288770175,5.302503244230822,0.49590559482181973,0.5082574514809979,0.49590559482181973
19905,19905,132319,2023,4,1.75,99.25,IDN,3089.459968,202135.6275476197,65.42749530380699,1.5,99.5,4972.0,1.0,5.0,2020.0,327.137476519035,5.793432656300065,5.039648752850873,0.47335696151486023,0.48589566957205055,0.47335696151486023
19907,19907,133038,2023,4,2.25,98.75,IDN,2876.613632,299161.04462808813,103.9976454606776,2.5,98.5,5138.0,1.0,8.0,2021.0,831.9811636854208,6.72501102928863,6.050224236085645,0.5600478751105732,0.5716555947768432,0.5600478751105732
19909,19909,133037,2023,4,2.25,98.25,IDN,2546.545152,188184.34228434716,73.89790129444646,2.5,98.5,5138.0,1.0,8.0,2021.0,591.1832103555716,6.3838160639578705,5.679325331929754,0.5282307912941304,0.5402456183803893,0.5282307912941304
19910,19910,132322,2023,4,1.75,100.75,IDN,3084.311296,252990.9646001779,82.0251071700442,1.5,100.5,4860.0,1.5,2.0,2019.0,164.0502143400884,5.106249756935671,4.298754220763558,0.4098002802671358,0.4226344821504888,0.4098002802671358
19911,19911,132321,2023,4,1.75,100.25,IDN,3089.459968,310253.9540483875,100.42336112522416,1.5,100.5,4860.0,1.5,2.0,2019.0,200.84672225044832,5.307508608625851,4.5153104530685555,0.4283772771711902,0.44116211714955106,0.4283772771711902
19917,19917,133757,2023,4,2.75,98.25,IDN,3087.311872,323423.6714904729,104.75898934076749,2.5,98.5,5138.0,1.0,8.0,2021.0,838.0719147261399,6.732296417604557,6.0581531489013045,0.5607280466635284,0.5723262783985094,0.5607280466635284
19919,19919,133758,2023,4,2.75,98.75,IDN,2544.451072,287151.10966495937,112.85385395100236,2.5,98.5,5138.0,1.0,8.0,2021.0,902.8308316080189,6.806642209703608,6.139087680175743,0.5676709109760123,0.5791704578627143,0.5676709109760123
19926,19926,133767,2023,4,2.75,103.25,MYS,2960.237568,45674.86602092937,15.429459619954855,2.5,103.5,4935.0,1.5,5.0,2020.0,77.14729809977428,4.358595483010371,3.4977107477567357,0.3410837997499535,0.35380637657180297,0.3410837997499535
19929,19929,134486,2023,4,3.25,102.75,MYS,3085.92,81816.81247056229,26.512940215741914,3.5,102.5,4558.0,1.5,4.0,2018.0,106.05176086296765,4.67331246387722,3.8342130637028786,0.36995021663854466,0.3827788232519821,0.36995021663854466
19931,19931,134485,2023,4,3.25,102.25,MYS,3085.92,253886.7324249065,82.27262288876786,3.5,102.5,4558.0,1.5,4.0,2018.0,329.0904915550714,5.799366833703512,5.046064475915065,0.4739073260378859,0.4864419624283767,0.4739073260378859
19932,19932,135205,2023,4,3.75,102.25,MYS,3084.233984,133081.13289984278,43.148844604600136,3.5,102.5,4558.0,1.5,4.0,2018.0,172.59537841840054,5.156727179858056,4.353033328584605,0.4144565434797607,0.42728136977677295,0.4144565434797607
19942,19942,135915,2023,4,4.25,97.25,IDN,3082.355968,83131.0091665763,26.969957405833377,4.5,97.5,10186.0,2.0,4.0,4042.0,107.8798296233335,4.690244793530574,3.852346649807367,0.3715057829195835,0.38433759207564644,0.3715057829195835
19948,19948,135916,2023,4,4.25,97.75,IDN,3082.355968,221185.2762123422,71.75851151152384,4.5,97.5,10186.0,2.0,4.0,4042.0,287.03404604609534,5.663078688586883,4.898790953035022,0.46127365694662414,0.4738954483932709,0.46127365694662414
19950,19950,136635,2023,4,4.75,97.25,IDN,3080.243968,131641.93556051518,42.73750291474158,4.5,97.5,10186.0,2.0,4.0,4042.0,170.95001165896633,5.147203804682672,4.342790891913093,0.41357790926863036,0.42640465991916,0.41357790926863036
19974,19974,134507,2023,4,3.25,113.25,MYS,2487.600128,198977.7322963636,79.98782845229199,3.5,113.5,4567.0,1.0,9.0,2018.0,719.8904560706279,6.580487192414073,5.893013828665193,0.5465617832034068,0.558350913388728,0.5465617832034068
19975,19975,134508,2023,4,3.25,113.75,MYS,3085.92,20916.46046335811,6.778030688857168,3.5,113.5,4567.0,1.0,9.0,2018.0,61.002276199714515,4.127171097269811,3.2509502201292744,0.31991576635287267,0.3325017407116925,0.31991576635287267
19978,19978,135228,2023,4,3.75,113.75,MYS,2745.915136,51998.66512334009,18.936734220813186,3.5,113.5,4567.0,1.0,9.0,2018.0,170.43060798731867,5.1441785665762385,4.339537409526495,0.4132988134809918,0.4261261603304436,0.4132988134809918
19994,19994,138762,2023,4,6.25,80.75,LKA,2924.150272,1072203.3602365004,366.671771455561,6.5,80.5,9300.0,2.5,4.0,4036.0,1466.687085822244,7.291443029656485,6.66779782146417,0.6130256281010508,0.6238006073637175,0.6130256281010508
19996,19996,138761,2023,4,6.25,80.25,LKA,2675.663104,1468496.0767116398,548.8344457552604,6.5,80.5,9300.0,2.5,4.0,4036.0,2195.3377830210416,7.694546608205583,7.108606475337764,0.6508398295725509,0.6609098122878846,0.6508398295725509
19997,19997,139482,2023,4,6.75,80.75,LKA,3069.413888,1130141.5056206863,368.19456315064616,6.5,80.5,9300.0,2.5,4.0,4036.0,1472.7782526025846,7.295584622220897,6.672321406231541,0.613413677982249,0.62418187713001,0.613413677982249
19998,19998,139481,2023,4,6.75,80.25,LKA,3069.413888,1798648.820180976,585.9909695505281,6.5,80.5,9300.0,2.5,4.0,4036.0,2343.9638782021125,7.7600252770099765,7.180308130181699,0.6569906634962561,0.6669376956114954,0.6569906634962561
20000,20000,140201,2023,4,7.25,80.25,LKA,3066.156032,2167121.6246736622,706.7877831579519,7.5,80.5,23658.0,7.0,21.0,10092.0,14842.543446316991,9.605320264924748,9.211300406103081,0.8312167147179613,0.8368132151951733,0.8312167147179613
20002,20002,135206,2023,4,3.75,102.75,MYS,3084.233984,115040.58279665672,37.299563973891004,3.5,102.5,4558.0,1.5,4.0,2018.0,149.19825589556402,5.011956127382216,4.197422891687509,0.4011077029790424,0.41395393003349384,0.4011077029790424
20004,20004,135926,2023,4,4.25,102.75,MYS,3082.355968,3096.698310219965,1.0046530453876394,4.5,102.5,9845.0,3.0,17.0,4040.0,17.07910177158987,2.8947566729550034,1.9481469307021588,0.20815646754777917,0.2190472296205006,0.20815646754777917
20005,20005,135925,2023,4,4.25,102.25,MYS,3082.355968,53181.40943976389,17.25349375343915,4.5,102.5,9845.0,3.0,17.0,4040.0,293.3093938084656,5.684631573888926,4.922070710159532,0.4632706808670443,0.47587957971817596,0.4632706808670443
20006,20006,136646,2023,4,4.75,102.75,MYS,3056.294912,4894.194387102328,1.6013488645634757,4.5,102.5,9845.0,3.0,17.0,4040.0,27.222930697579088,3.3401347928247573,2.4165701422213024,0.24833954820796827,0.2600481752793692,0.24833954820796827
20007,20007,136645,2023,4,4.75,102.25,MYS,3080.243968,27069.129326232327,8.78798225317467,4.5,102.5,9845.0,3.0,17.0,4040.0,149.3956983039694,5.013269809404372,4.198834043994094,0.40122875685845083,0.4140748659367196,0.40122875685845083
20009,20009,137365,2023,4,5.25,102.25,MYS,3077.897984,71010.7939136834,23.071198032820636,5.5,102.5,4545.0,1.0,4.0,2017.0,92.28479213128254,4.535657094902699,3.6869009538556767,0.3573132374141049,0.3701064443200615,0.3573132374141049
20016,20016,136636,2023,4,4.75,97.75,IDN,2607.94496,226695.58210406735,86.92498713779119,4.5,97.5,10186.0,2.0,4.0,4042.0,347.69994855116477,5.8542118061369,5.105373758867573,0.4789950963322946,0.4914909211312898,0.4789950963322946
20020,20020,137363,2023,4,5.25,101.25,MYS,3077.897984,51795.915405976666,16.82834053475135,5.5,101.5,9541.0,3.5,16.0,4037.0,269.2534485560216,5.599360217052228,4.829990255585431,0.4553716779090605,0.46802960660108184,0.4553716779090605
20023,20023,138084,2023,4,5.75,101.75,MYS,3075.28192,136180.02555225397,44.282127328428466,5.5,101.5,9541.0,3.5,16.0,4037.0,708.5140372548555,6.564580281118767,5.875719882287246,0.5450782443326828,0.5568865432804478,0.5450782443326828
20024,20024,138083,2023,4,5.75,101.25,MYS,3075.28192,75523.60340985848,24.558269899970174,5.5,101.5,9541.0,3.5,16.0,4037.0,392.9323183995228,5.976179113830066,5.2373571867099,0.4903171243539135,0.5027190770100484,0.4903171243539135
20025,20025,137364,2023,4,5.25,101.75,MYS,3077.897984,16885.05977333639,5.485906245467163,5.5,101.5,9541.0,3.5,16.0,4037.0,87.77449992747461,4.486099445780051,3.6339150277120797,0.3527679081227191,0.36554422990491886,0.3527679081227191
20026,20026,137366,2023,4,5.25,102.75,MYS,3054.625536,54370.13329223376,17.799279372040765,5.5,102.5,4545.0,1.0,4.0,2017.0,71.19711748816306,4.279400121115136,3.41320014374575,0.3338341666529908,0.3465157518539777,0.3338341666529908
20028,20028,138086,2023,4,5.75,102.75,MYS,1035.835584,154710.22955215003,149.3579019121147,5.5,102.5,4545.0,1.0,4.0,2017.0,597.4316076484588,6.394312245533473,5.690722413300647,0.5292084752106299,0.54121188356318,0.5292084752106299
20029,20029,138085,2023,4,5.75,102.25,MYS,3007.786496,593424.2897405402,197.29601503621492,5.5,102.5,4545.0,1.0,4.0,2017.0,789.1840601448597,6.672265905848827,5.992831491598112,0.5551245125949266,0.5667999455128918,0.5551245125949266
20040,20040,140241,2023,4,7.25,100.25,THA,2612.639488,571028.5006548993,218.56383296572884,7.5,100.5,4712.0,1.5,3.0,2019.0,655.6914988971865,6.487214347928405,5.791634481336647,0.5378650867314947,0.5497643334522836,0.5378650867314947
20042,20042,140961,2023,4,7.75,100.25,THA,1758.724608,365002.394313864,207.5381174821567,7.5,100.5,4712.0,1.5,3.0,2019.0,622.6143524464701,6.435532152387772,5.735488298469941,0.5330486588956969,0.5450065359845674,0.5330486588956969
20055,20055,137395,2023,4,5.25,117.25,MYS,3077.897984,11792.846003125936,3.83146097253038,5.5,117.5,5011.0,1.5,2.0,2021.0,7.66292194506076,2.1590520727162814,1.1816447859441888,0.14240307029590388,0.1513191958675431,0.14240307029590388
20073,20073,146018,2023,4,11.25,108.75,VNM,1578.95808,267866.84964172443,169.64785388205138,11.5,108.5,4541.0,1.0,5.0,2017.0,848.2392694102568,6.744340971588781,6.071262443908475,0.5618526106170588,0.5734350847842764,0.5618526106170588
20075,20075,146738,2023,4,11.75,108.75,VNM,3026.070016,450617.8031211842,148.91188926184586,11.5,108.5,4541.0,1.0,5.0,2017.0,744.5594463092293,6.614134871212473,5.929601595297398,0.5497004175443269,0.5614484760852604,0.5497004175443269
20078,20078,141681,2023,4,8.25,100.25,THA,1533.58272,266744.8658355701,173.93575342031116,8.5,100.5,4546.0,1.0,22.0,2017.0,3826.5865752468453,8.249989746543655,7.717676356523287,0.7030881032735852,0.7120432041533193,0.7030881032735852
20082,20082,143119,2023,4,9.25,99.25,THA,2152.404736,422709.0111002096,196.38918463158856,9.5,99.5,5005.0,1.5,5.0,2020.0,981.9459231579428,6.8905541065870946,6.2304832351226995,0.5755111607034027,0.5868952808182257,0.5755111607034027
20084,20084,143839,2023,4,9.75,99.25,THA,1042.316992,123671.5537171523,118.65061652679293,9.5,99.5,5005.0,1.5,5.0,2020.0,593.2530826339646,6.387305293663053,5.68311395413195,0.5285557933602066,0.5405668324480569,0.5285557933602066
20085,20085,143120,2023,4,9.25,99.75,THA,1440.188288,161732.8921512781,112.29982461243156,9.5,99.5,5005.0,1.5,5.0,2020.0,561.4991230621579,6.332389575076752,5.623496895261145,0.5234416209058579,0.5355113609439042,0.5234416209058579
20087,20087,144559,2023,4,10.25,99.25,THA,1226.957568,177482.62646657843,144.65261969562945,10.5,99.5,4996.0,1.5,30.0,2020.0,4339.578590868884,8.375762934077086,7.855850213505405,0.714941169269686,0.7236217245101545,0.714941169269686
20089,20089,145279,2023,4,10.75,99.25,THA,2375.103232,158219.6324383826,66.61589707204045,10.5,99.5,4996.0,1.5,30.0,2020.0,1998.4769121612137,7.6006408814141135,7.005823436504141,0.642022719236459,0.6522649700078922,0.642022719236459
20108,20108,146017,2023,4,11.25,108.25,VNM,2966.402304,249736.5887717527,84.1883747308985,11.5,108.5,4541.0,1.0,5.0,2017.0,420.9418736544925,6.044867564393734,5.3117392459822454,0.49669789331222003,0.5090424487773377,0.49669789331222003
20115,20115,146015,2023,4,11.25,107.25,VNM,2858.764544,643283.5788618766,225.0215325399938,11.5,107.5,4704.0,1.0,5.0,2018.0,1125.107662699969,7.026522419315269,6.378682537368876,0.5882242465827913,0.5994123514887073,0.5882242465827913
20116,20116,146016,2023,4,11.25,107.75,VNM,3031.433984,343737.369215422,113.39101264605407,11.5,107.5,4704.0,1.0,5.0,2018.0,566.9550632302703,6.342042301560257,5.633974335452166,0.5243404145906172,0.5363999787191237,0.5243404145906172
20117,20117,146736,2023,4,11.75,107.75,VNM,3026.070016,444567.5904408702,146.9125261776065,11.5,107.5,4704.0,1.0,5.0,2018.0,734.5626308880326,6.60063569058064,5.914921879771636,0.5484411370933704,0.5602057586125501,0.5484411370933704
20118,20118,146737,2023,4,11.75,108.25,VNM,3026.070016,737117.2443540219,243.58895876717938,11.5,108.5,4541.0,1.0,5.0,2017.0,1217.944793835897,7.10574084038018,6.465085912058706,0.5956362485696571,0.6067050990044892,0.5956362485696571
20119,20119,146735,2023,4,11.75,107.25,VNM,3016.825856,370727.6003740502,122.8866424744837,11.5,107.5,4704.0,1.0,5.0,2018.0,614.4332123724184,6.422326430187642,5.721145152605954,0.531818250638804,0.5437908339234244,0.531818250638804
20123,20123,147457,2023,4,12.25,108.25,VNM,3020.435968,194586.08658433543,64.42317885427043,12.5,108.5,4533.0,2.0,4.0,2017.0,257.69271541708173,5.555640930376826,4.782803971769728,0.4513238634498416,0.4640048644387438,0.4513238634498416
20124,20124,146010,2023,4,11.25,104.75,KHM,3031.433984,1196373.1731406131,394.6558557616979,11.5,104.5,4652.0,1.5,6.0,2018.0,2367.9351345701875,7.770195822851117,7.191447684427223,0.6579462557806666,0.6678739831809781,0.6579462557806666
20125,20125,146009,2023,4,11.25,104.25,KHM,3031.433984,264149.1465125616,87.13669765092982,11.5,104.5,4652.0,1.5,6.0,2018.0,522.8201859055789,6.2611484687605765,5.546191059354972,0.5168100395424007,0.5289529949208913,0.5168100395424007
20127,20127,146729,2023,4,11.75,104.25,KHM,3026.070016,134060.51129104273,44.30185375163597,11.5,104.5,4652.0,1.5,6.0,2018.0,265.8111225098158,5.58654100174005,4.816152758732667,0.45418464610001236,0.4668494858745459,0.45418464610001236
20131,20131,146730,2023,4,11.75,104.75,KHM,3023.546624,2684451.754325613,887.8486387533255,11.5,104.5,4652.0,1.5,6.0,2018.0,5327.091832519953,8.580748447905014,8.081243289673255,0.7342762234198169,0.742492431305926,0.7342762234198169
20149,20149,148177,2023,4,12.75,108.25,VNM,3014.586112,1265067.918251232,419.6489571870064,12.5,108.5,4533.0,2.0,4.0,2017.0,1678.5958287480255,7.42630846532757,6.81516060012542,0.6256669538843113,0.6362161485690798,0.6256669538843113
20160,20160,150332,2023,4,14.25,105.75,LAO,2989.02272,123026.20011353424,41.15933923497719,14.5,105.5,4795.0,1.5,9.0,2019.0,370.4340531147947,5.917371333231342,5.173704948224491,0.48485679922406827,0.49730530720619703,0.48485679922406827
20163,20163,150331,2023,4,14.25,105.25,KHM,2995.68,48757.74732422565,16.276019910079064,14.5,105.5,4795.0,1.5,9.0,2019.0,146.4841791907116,4.99372091030315,4.177836387821932,0.39942750002298244,0.4122752190434813,0.39942750002298244
20172,20172,150337,2023,4,14.25,108.25,VNM,2995.68,297314.16137185507,99.24763705464372,14.5,108.5,5133.0,1.5,7.0,2021.0,694.733459382506,6.544966626328941,5.854398537350685,0.5432492202743082,0.5550809350605276,0.5432492202743082
20173,20173,151057,2023,4,14.75,108.25,VNM,2988.923904,81685.92515260677,27.329543265818373,14.5,108.5,5133.0,1.5,7.0,2021.0,191.30680286072862,5.259092028259849,4.463179957595039,0.4239053298958312,0.43670494807902005,0.4239053298958312
20174,20174,147458,2023,4,12.25,108.75,VNM,3020.435968,97105.77387497204,32.149588636792465,12.5,108.5,4533.0,2.0,4.0,2017.0,128.59835454716986,4.86444008744228,4.039067163130896,0.3875233611763447,0.4003737902207038,0.3875233611763447
20175,20175,148178,2023,4,12.75,108.75,VNM,3005.380608,233102.515327822,77.56172868997963,12.5,108.5,4533.0,2.0,4.0,2017.0,310.2469147599185,5.740586535311857,4.982527185891265,0.46845686161346906,0.48103072260170276,0.46845686161346906
20182,20182,150338,2023,4,14.25,108.75,VNM,2995.68,239942.0740283162,80.09602962543269,14.5,108.5,5133.0,1.5,7.0,2021.0,560.6722073780288,6.3309184188377,5.621900108003934,0.5233046425717878,0.5353759281637068,0.5233046425717878
20224,20224,150321,2023,4,14.25,100.25,THA,2995.68,820575.6087526376,273.9196472095276,14.5,100.5,4529.0,1.5,24.0,2017.0,6574.071533028663,8.79104073653487,8.312720007208167,0.7541331548931648,0.7618516730691121,0.7541331548931648
20226,20226,150322,2023,4,14.25,100.75,THA,2995.68,1899563.024842473,634.100780070793,14.5,100.5,4529.0,1.5,24.0,2017.0,15218.418721699032,9.63032743894516,9.238951627720512,0.8335887390781602,0.8391153439647515,0.8335887390781602
20230,20230,151042,2023,4,14.75,100.75,THA,2988.923904,879037.4924790119,294.09831789381406,14.5,100.5,4529.0,1.5,24.0,2017.0,7058.359629451537,8.862109622329736,8.391004130286262,0.7608486573591025,0.7683941846890449,0.7608486573591025
20231,20231,151041,2023,4,14.75,100.25,THA,2988.923904,609199.0032156403,203.81884008501015,14.5,100.5,4529.0,1.5,24.0,2017.0,4891.652162040244,8.495489799867899,7.987467249426278,0.7262317668331829,0.7346436281448264,0.7262317668331829
20273,20273,140202,2023,4,7.25,80.75,LKA,3066.156032,1945731.797831288,634.5834254762701,7.5,80.5,23658.0,7.0,21.0,10092.0,13326.251935001672,9.497566235505621,9.092190033550796,0.8209989851306263,0.8268935157136861,0.8209989851306263
20276,20276,140921,2023,4,7.75,80.25,LKA,3061.789696,858421.6590965005,280.3659768722732,7.5,80.5,23658.0,7.0,21.0,10092.0,5887.685514317738,8.680788079297146,8.191329678051947,0.743719842171039,0.7517019530750726,0.743719842171039
20277,20277,140922,2023,4,7.75,80.75,LKA,3056.687104,574821.2616250408,188.05368101721174,7.5,80.5,23658.0,7.0,21.0,10092.0,3949.127301361447,8.281503085568621,7.7522880430881305,0.706057222136226,0.7149442822333787,0.706057222136226
20279,20279,141641,2023,4,8.25,80.25,LKA,3055.484928,576450.6691728621,188.660943436623,8.5,80.5,4539.0,1.0,10.0,2017.0,1886.60943436623,7.543066457914668,6.942834087980103,0.6366192592664341,0.6469647414965953,0.6366192592664341
20280,20280,141642,2023,4,8.25,80.75,LKA,3047.835392,368760.5981844616,120.99098237141988,8.5,80.5,4539.0,1.0,10.0,2017.0,1209.9098237141989,7.09912727646521,6.457870867988764,0.595017315325745,0.6060962626863323,0.595017315325745
20285,20285,143075,2023,4,9.25,77.25,IND,3050.628096,842984.2169662786,276.331362079699,9.5,77.5,5017.0,1.5,12.0,2021.0,3315.976344956388,8.1068089074644,7.5604924192444845,0.6896042820733582,0.6988621574413783,0.6896042820733582
20286,20286,143076,2023,4,9.25,77.75,IND,3050.628096,1621245.972075539,531.4466139616709,9.5,77.5,5017.0,1.5,12.0,2021.0,6377.359367540051,8.760666190846292,8.279270256456982,0.7512637111947217,0.7590554308613575,0.7512637111947217
20289,20289,142362,2023,4,8.75,80.75,LKA,2997.187328,197074.4371472342,65.75312637490045,8.5,80.5,4539.0,1.0,10.0,2017.0,657.5312637490044,6.490011997275773,5.794674342388423,0.5381258572886221,0.550021881508074,0.5381258572886221
20290,20290,142361,2023,4,8.75,80.25,LKA,3050.030336,193629.2723189764,63.48437588752442,8.5,80.5,4539.0,1.0,10.0,2017.0,634.8437588752442,6.454952871014392,5.756584118841007,0.534858336620279,0.5467943827456501,0.534858336620279
20296,20296,143074,2023,4,9.25,76.75,IND,3043.980288,2999664.742330665,985.4415792887896,9.5,76.5,4663.0,1.5,3.0,2018.0,2956.324737866369,7.992040333865433,7.434588340008067,0.678803763125981,0.6882967079063782,0.678803763125981
20297,20297,143794,2023,4,9.75,76.75,IND,3046.119168,1949575.2272608024,640.0193556908152,9.5,76.5,4663.0,1.5,3.0,2018.0,1920.0580670724457,7.560631389835112,6.962048761797723,0.6382675652617085,0.6485817468837985,0.6382675652617085
